,id,identifier,title,relation,type,subject,language,format,rights,preview
1731,oai:dasi.cnr.it:epi:1717,"['DASI:epi-1717', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1717']",Raybūn-Ḥaḍrān 42,DASI:obj-1717,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3798&sessId=&size=med
1732,oai:dasi.cnr.it:epi:1718,"['DASI:epi-1718', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1718']",Raybūn-Ḥaḍrān 43,DASI:obj-1718,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3463&sessId=&size=med
1733,oai:dasi.cnr.it:epi:1719,"['DASI:epi-1719', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1719']",Raybūn-Ḥaḍrān 44,DASI:obj-1719,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5522&sessId=&size=med
1734,oai:dasi.cnr.it:epi:1720,"['DASI:epi-1720', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1720']",Raybūn-Ḥaḍrān 45,DASI:obj-1720,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3927&sessId=&size=med
1735,oai:dasi.cnr.it:epi:1721,"['DASI:epi-1721', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1721']",Raybūn-Ḥaḍrān 47,DASI:obj-1721,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3700&sessId=&size=med
1736,oai:dasi.cnr.it:epi:1722,"['DASI:epi-1722', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1722']",Raybūn-Ḥaḍrān 55,DASI:obj-1722,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,
1737,oai:dasi.cnr.it:epi:1723,"['DASI:epi-1723', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1723']",Raybūn-Ḥaḍrān 59,DASI:obj-1723,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=498&sessId=&size=med
1738,oai:dasi.cnr.it:epi:1724,"['DASI:epi-1724', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1724']",Raybūn-Ḥaḍrān 60,DASI:obj-1724,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=254&sessId=&size=med
1739,oai:dasi.cnr.it:epi:1725,"['DASI:epi-1725', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1725']",Raybūn-Ḥaḍrān 61,DASI:obj-1725,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4767&sessId=&size=med
1740,oai:dasi.cnr.it:epi:1726,"['DASI:epi-1726', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1726']",Raybūn-Ḥaḍrān 62,DASI:obj-1726,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1009&sessId=&size=med
1741,oai:dasi.cnr.it:epi:1727,"['DASI:epi-1727', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1727']",Raybūn-Ḥaḍrān 63,DASI:obj-1727,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=385&sessId=&size=med
1742,oai:dasi.cnr.it:epi:1728,"['DASI:epi-1728', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1728']",Raybūn-Ḥaḍrān 64,DASI:obj-1728,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4151&sessId=&size=med
1743,oai:dasi.cnr.it:epi:1729,"['DASI:epi-1729', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1729']",Raybūn-Ḥaḍrān 91,DASI:obj-1729,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3094&sessId=&size=med
1744,oai:dasi.cnr.it:epi:1730,"['DASI:epi-1730', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1730']",Raybūn-Ḥaḍrān 92,DASI:obj-1730,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1392&sessId=&size=med
1745,oai:dasi.cnr.it:epi:1731,"['DASI:epi-1731', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1731']",Raybūn-Ḥaḍrān 103,DASI:obj-1731,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2599&sessId=&size=med
1746,oai:dasi.cnr.it:epi:1732,"['DASI:epi-1732', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1732']",Raybūn-Ḥaḍrān 104,DASI:obj-1732,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1422&sessId=&size=med
1747,oai:dasi.cnr.it:epi:1733,"['DASI:epi-1733', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1733']",Raybūn-Ḥaḍrān 105,DASI:obj-1733,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1625&sessId=&size=med
1748,oai:dasi.cnr.it:epi:1734,"['DASI:epi-1734', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1734']",Raybūn-Ḥaḍrān 106,DASI:obj-1734,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5667&sessId=&size=med
1749,oai:dasi.cnr.it:epi:1735,"['DASI:epi-1735', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1735']",Raybūn-Ḥaḍrān 107,DASI:obj-1735,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4960&sessId=&size=med
1750,oai:dasi.cnr.it:epi:1736,"['DASI:epi-1736', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1736']",Raybūn-Ḥaḍrān 111,DASI:obj-1736,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=760&sessId=&size=med
1751,oai:dasi.cnr.it:epi:1737,"['DASI:epi-1737', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1737']",Raybūn-Ḥaḍrān 112,DASI:obj-1737,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1674&sessId=&size=med
1752,oai:dasi.cnr.it:epi:1738,"['DASI:epi-1738', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1738']",Raybūn-Ḥaḍrān 114,DASI:obj-1738,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1624&sessId=&size=med
1753,oai:dasi.cnr.it:epi:1739,"['DASI:epi-1739', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1739']",Raybūn-Ḥaḍrān 122,DASI:obj-1739,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4387&sessId=&size=med
1754,oai:dasi.cnr.it:epi:1740,"['DASI:epi-1740', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1740']",Raybūn-Ḥaḍrān 123,DASI:obj-1740,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1389&sessId=&size=med
1755,oai:dasi.cnr.it:epi:1741,"['DASI:epi-1741', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1741']",Raybūn-Ḥaḍrān 127,DASI:obj-1741,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1219&sessId=&size=med
1756,oai:dasi.cnr.it:epi:1742,"['DASI:epi-1742', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1742']",Raybūn-Ḥaḍrān 135,DASI:obj-1742,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2747&sessId=&size=med
1757,oai:dasi.cnr.it:epi:1743,"['DASI:epi-1743', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1743']",Raybūn-Ḥaḍrān 136,DASI:obj-1743,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3848&sessId=&size=med
1758,oai:dasi.cnr.it:epi:1744,"['DASI:epi-1744', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1744']",Raybūn-Ḥaḍrān 148,DASI:obj-1744,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=484&sessId=&size=med
1759,oai:dasi.cnr.it:epi:1745,"['DASI:epi-1745', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1745']",Raybūn-Ḥaḍrān 151,DASI:obj-1745,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5595&sessId=&size=med
1760,oai:dasi.cnr.it:epi:1746,"['DASI:epi-1746', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1746']",Raybūn-Ḥaḍrān 152,DASI:obj-1746,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2998&sessId=&size=med
1761,oai:dasi.cnr.it:epi:1747,"['DASI:epi-1747', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1747']",Raybūn-Ḥaḍrān 153,DASI:obj-1747,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1990&sessId=&size=med
1762,oai:dasi.cnr.it:epi:1748,"['DASI:epi-1748', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1748']",Raybūn-Ḥaḍrān 155,DASI:obj-1748,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4631&sessId=&size=med
1763,oai:dasi.cnr.it:epi:1749,"['DASI:epi-1749', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1749']",Raybūn-Ḥaḍrān 156,DASI:obj-1749,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3174&sessId=&size=med
1764,oai:dasi.cnr.it:epi:1750,"['DASI:epi-1750', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1750']",Raybūn-Ḥaḍrān 157,DASI:obj-1750,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2245&sessId=&size=med
1765,oai:dasi.cnr.it:epi:1751,"['DASI:epi-1751', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1751']",Raybūn-Ḥaḍrān 158,DASI:obj-1751,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3516&sessId=&size=med
1766,oai:dasi.cnr.it:epi:1752,"['DASI:epi-1752', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1752']",Raybūn-Ḥaḍrān 159,DASI:obj-1752,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2295&sessId=&size=med
1767,oai:dasi.cnr.it:epi:1753,"['DASI:epi-1753', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1753']",Raybūn-Ḥaḍrān 160,DASI:obj-1753,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3535&sessId=&size=med
1768,oai:dasi.cnr.it:epi:1754,"['DASI:epi-1754', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1754']",Raybūn-Ḥaḍrān 161,DASI:obj-1754,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1799&sessId=&size=med
1769,oai:dasi.cnr.it:epi:1755,"['DASI:epi-1755', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1755']",Raybūn-Ḥaḍrān 162,DASI:obj-1755,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5106&sessId=&size=med
1770,oai:dasi.cnr.it:epi:1756,"['DASI:epi-1756', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1756']",Raybūn-Ḥaḍrān 163,DASI:obj-1756,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=276&sessId=&size=med
1771,oai:dasi.cnr.it:epi:1757,"['DASI:epi-1757', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1757']",Raybūn-Ḥaḍrān 164,DASI:obj-1757,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=371&sessId=&size=med
1772,oai:dasi.cnr.it:epi:1758,"['DASI:epi-1758', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1758']",Raybūn-Ḥaḍrān 165,DASI:obj-1758,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3683&sessId=&size=med
1773,oai:dasi.cnr.it:epi:1759,"['DASI:epi-1759', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1759']",Raybūn-Ḥaḍrān 177,DASI:obj-1759,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3228&sessId=&size=med
1774,oai:dasi.cnr.it:epi:1760,"['DASI:epi-1760', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1760']",Raybūn-Ḥaḍrān 188,DASI:obj-1760,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2990&sessId=&size=med
1775,oai:dasi.cnr.it:epi:1761,"['DASI:epi-1761', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1761']",Raybūn-Ḥaḍrān 198,DASI:obj-1761,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1661&sessId=&size=med
1776,oai:dasi.cnr.it:epi:1762,"['DASI:epi-1762', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1762']",Raybūn-Ḥaḍrān 199,DASI:obj-1762,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=470&sessId=&size=med
1777,oai:dasi.cnr.it:epi:1763,"['DASI:epi-1763', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1763']",Raybūn-Ḥaḍrān 201,DASI:obj-1763,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=32&sessId=&size=med
1778,oai:dasi.cnr.it:epi:1764,"['DASI:epi-1764', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1764']",Raybūn-Ḥaḍrān 202,DASI:obj-1764,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2132&sessId=&size=med
1779,oai:dasi.cnr.it:epi:1765,"['DASI:epi-1765', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1765']",Raybūn-Ḥaḍrān 203,DASI:obj-1765,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1950&sessId=&size=med
1780,oai:dasi.cnr.it:epi:1766,"['DASI:epi-1766', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1766']",Raybūn-Ḥaḍrān 209,DASI:obj-1766,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5325&sessId=&size=med
1781,oai:dasi.cnr.it:epi:1767,"['DASI:epi-1767', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1767']",Raybūn-Ḥaḍrān 213,DASI:obj-1767,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5353&sessId=&size=med
1782,oai:dasi.cnr.it:epi:7839,"['DASI:epi-7839', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=7839']",RES 3966,DASI:obj-8582,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,
1783,oai:dasi.cnr.it:epi:1768,"['DASI:epi-1768', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1768']",Raybūn-Ḥaḍrān 214,DASI:obj-1768,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1026&sessId=&size=med
1784,oai:dasi.cnr.it:epi:1769,"['DASI:epi-1769', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1769']",Raybūn-Ḥaḍrān 215,DASI:obj-1769,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2723&sessId=&size=med
1785,oai:dasi.cnr.it:epi:1770,"['DASI:epi-1770', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1770']",Raybūn-Ḥaḍrān 218,DASI:obj-1770,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1058&sessId=&size=med
1786,oai:dasi.cnr.it:epi:1771,"['DASI:epi-1771', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1771']",Raybūn-Ḥaḍrān 219,DASI:obj-1771,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4268&sessId=&size=med
1787,oai:dasi.cnr.it:epi:1772,"['DASI:epi-1772', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1772']",Raybūn-Ḥaḍrān 222,DASI:obj-1772,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=710&sessId=&size=med
1788,oai:dasi.cnr.it:epi:1773,"['DASI:epi-1773', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1773']",Raybūn-Ḥaḍrān 223,DASI:obj-1773,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4426&sessId=&size=med
1789,oai:dasi.cnr.it:epi:1774,"['DASI:epi-1774', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=1774']",Raybūn-Ḥaḍrān 227,DASI:obj-1774,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Ḥaḍramitic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4509&sessId=&size=med
