id,identifier,date,format,language,title,type,relation,creator,description
oai:N/A:Manchester~18~18~1206~226419,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1206~226419', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001274_0000.jpg', '15m4771']",۱۳۶۰-‎اردیبهشت-‎۵,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۶۷).', 'Kayhan (11267)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1207~226417,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1207~226417', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001275_0000.jpg', '15m4772']",۱۳۶۰-‎اردیبهشت-‎۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۶۸).', 'Kayhan (11268)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1208~226424,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1208~226424', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001276_0000.jpg', '15m4773']",۱۳۶۰-‎اردیبهشت-‎۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۶۹).', 'Kayhan (11269)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1209~226421,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1209~226421', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001277_0000.jpg', '15m4774']",۱۳۶۰-‎اردیبهشت-‎۸,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۰).', 'Kayhan (11270)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1210~226425,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1210~226425', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001278_0000.jpg', '15m4775']",۱۳۶۰-‎اردیبهشت-‎۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۱).', 'Kayhan (11271)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1211~226422,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1211~226422', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001279_0000.jpg', '15m4776']",۱۳۶۰-‎اردیبهشت-‎۱۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۲).', 'Kayhan (11272)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1212~226429,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1212~226429', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001280_0000.jpg', '15m4777']",۱۳۶۰-‎اردیبهشت-‎۱۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۳).', 'Kayhan (11273)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1213~226434,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1213~226434', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001281_0000.jpg', '15m4778']",۱۳۶۰-‎اردیبهشت-‎۱۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۴).', 'Kayhan (11274)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1214~226433,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1214~226433', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001282_0000.jpg', '15m4779']",۱۳۶۰-‎اردیبهشت-‎۱۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۵).', 'Kayhan (11275)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1215~226427,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1215~226427', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001283_0000.jpg', '15m4780']",۱۳۶۰-‎اردیبهشت-‎۱۵,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۶).', 'Kayhan (11276)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1216~226432,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1216~226432', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001284_0000.jpg', '15m4781']",۱۳۶۰-‎اردیبهشت-‎۱۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۷).', 'Kayhan (11277)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1217~226430,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1217~226430', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001285_0000.jpg', '15m4782']",۱۳۶۰-‎اردیبهشت-‎۱۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۸).', 'Kayhan (11278)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1218~226435,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1218~226435', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001286_0000.jpg', '15m4783']",۱۳۶۰-‎اردیبهشت-‎۱۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۷۹).', 'Kayhan (11279)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1219~226428,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1219~226428', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001287_0000.jpg', '15m4784']",۱۳۶۰-‎اردیبهشت-‎۲۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۰).', 'Kayhan (11280)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1220~226431,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1220~226431', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001288_0000.jpg', '15m4785']",۱۳۶۰-‎اردیبهشت-‎۲۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۱).', 'Kayhan (11281)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1221~226436,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1221~226436', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001289_0000.jpg', '15m4786']",۱۳۶۰-‎اردیبهشت-‎۲۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۲).', 'Kayhan (11282)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1222~226440,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1222~226440', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001290_0000.jpg', '15m4787']",۱۳۶۰-‎اردیبهشت-‎۲۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۳).', 'Kayhan (11283)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1223~226439,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1223~226439', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001291_0000.jpg', '15m4788']",۱۳۶۰-‎اردیبهشت-‎۲۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۴).', 'Kayhan (11284)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1224~226441,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1224~226441', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001292_0000.jpg', '15m4789']",۱۳۶۰-‎اردیبهشت-‎۲۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۵).', 'Kayhan (11285)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1225~226443,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1225~226443', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001293_0000.jpg', '15m4790']",۱۳۶۰-‎اردیبهشت-‎۲۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۶).', 'Kayhan (11286)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1226~226442,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1226~226442', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001294_0000.jpg', '15m4791']",۱۳۶۰-‎اردیبهشت-‎۲۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۷).', 'Kayhan (11287)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1227~226445,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1227~226445', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001295_0000.jpg', '15m4792']",۱۳۶۰-‎اردیبهشت-‎۳۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۹).', 'Kayhan (11288)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1228~226444,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1228~226444', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001296_0000.jpg', '15m4793']",۱۳۶۰-‎اردیبهشت-‎۳۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۸۹).', 'Kayhan (11289)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1229~226437,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1229~226437', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001297_0000.jpg', '15m4794']",۱۳۶۰-‎خرداد-‎۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۰).', 'Kayhan (11290)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1230~226446,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1230~226446', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001298_0000.jpg', '15m4795']",۱۳۶۰-‎خرداد-‎۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۱).', 'Kayhan (11291)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1231~226438,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1231~226438', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001299_0000.jpg', '15m4796']",۱۳۶۰-‎خرداد-‎۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۲).', 'Kayhan (11292)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1232~226450,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1232~226450', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001300_0000.jpg', '15m4797']",۱۳۶۰-‎خرداد-‎۵,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۳).', 'Kayhan (11293)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1233~226455,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1233~226455', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001301_0000.jpg', '15m4798']",۱۳۶۰-‎خرداد-‎۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۴).', 'Kayhan (11294)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1234~226449,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1234~226449', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001302_0000.jpg', '15m4799']",۱۳۶۰-‎خرداد-‎۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۵).', 'Kayhan (11295)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1235~226456,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1235~226456', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001303_0000.jpg', '15m4800']",۱۳۶۰-‎خرداد-‎۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۶).', 'Kayhan (11296)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1236~226447,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1236~226447', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001304_0000.jpg', '15m4801']",۱۳۶۰-‎خرداد-‎۱۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۷).', 'Kayhan (11297)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1237~226452,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1237~226452', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001305_0000.jpg', '15m4802']",۱۳۶۰-‎خرداد-‎۱۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۸).', 'Kayhan (11298)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1238~226451,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1238~226451', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001306_0000.jpg', '15m4803']",۱۳۶۰-‎خرداد-‎۱۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۲۹۹).', 'Kayhan (11299)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1239~226453,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1239~226453', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001307_0000.jpg', '15m4804']",۱۳۶۰-‎خرداد-‎۱۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۰).', 'Kayhan (11300)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1240~226454,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1240~226454', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001308_0000.jpg', '15m4805']",۱۳۶۰-‎خرداد-‎۱۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۱).', 'Kayhan (11301)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1241~226448,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1241~226448', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001309_0000.jpg', '15m4806']",۱۳۶۰-‎خرداد-‎۱۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۴).', 'Kayhan (11302)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1242~226462,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1242~226462', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001310_0000.jpg', '15m4807']",۱۳۶۰-‎خرداد-‎۱۸,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۳).', 'Kayhan (11303)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1243~226460,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1243~226460', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001311_0000.jpg', '15m4808']",۱۳۶۰-‎خرداد-‎۱۹,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۴).', 'Kayhan (11304)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1244~226459,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1244~226459', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001312_0000.jpg', '15m4809']",۱۳۶۰-‎خرداد-‎۲۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۵).', 'Kayhan (11305)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1245~226458,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1245~226458', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001313_0000.jpg', '15m4810']",۱۳۶۰-‎خرداد-‎۲۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۶).', 'Kayhan (11306)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1246~226466,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1246~226466', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001314_0000.jpg', '15m4811']",۱۳۶۰-‎خرداد-‎۲۳,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۷).', 'Kayhan (11307)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1247~226464,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1247~226464', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001315_0000.jpg', '15m4812']",۱۳۶۰-‎خرداد-‎۲۴,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۸).', 'Kayhan (11308)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1248~226457,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1248~226457', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001316_0000.jpg', '15m4813']",۱۳۶۰-‎خرداد-‎۲۵,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۰۹).', 'Kayhan (11309)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1249~226461,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1249~226461', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001317_0000.jpg', '15m4814']",۱۳۶۰-‎خرداد-‎۲۶,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۰).', 'Kayhan (11310)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1250~226463,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1250~226463', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001318_0000.jpg', '15m4815']",۱۳۶۰-‎خرداد-‎۲۷,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۱).', 'Kayhan (11311)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1251~226465,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1251~226465', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001319_0000.jpg', '15m4816']",۱۳۶۰-‎خرداد-‎۳۰,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۲).', 'Kayhan (11312)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1252~226469,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1252~226469', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001320_0000.jpg', '15m4817']",۱۳۶۰-‎خرداد-‎۳۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۳).', 'Kayhan (11313)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1253~226471,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1253~226471', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001321_0000.jpg', '15m4818']",۱۳۶۰-‎تیر-‎۱,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۴).', 'Kayhan (11314)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
oai:N/A:Manchester~18~18~1254~226468,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~1254~226468', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7271/escholar001322_0000.jpg', '15m4819']",۱۳۶۰-‎تیر-‎۲,PDF,"['ira', 'Persian']","['کیهان', 'Kayhān. (۱۱۳۱۵).', 'Kayhan (11315)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,انتشارات روزنامه کیهان,
